,pairId,playerId1,playerId2,player1Name,player2Name,icetime,corsiPercentage,cf_inf_on1,cf_inf_on2,cf_inf_on1_std,cf_inf_on2_std
597,84673308475268,8467330,8475268,David Legwand,Gabriel Bourque,12854.0,0.6213194336393342,-0.15574583842292422,-0.16669620632709625,7.455299059517541,7.641931501605128
598,84685188465978,8468518,8465978,Tomas Kopecky,Shawn Thornton,27220.0,0.47,0.029865193523730182,1.7153499313693477e-05,4.578501198290253,4.999752733558463
599,84685188468001,8468518,8468001,Tomas Kopecky,Derek MacKenzie,49096.0,0.49673456086035517,-0.007094728380131754,-0.046383697766073706,4.578501198290253,5.173207754771331
600,84685188470105,8468518,8470105,Tomas Kopecky,Scottie Upshall,21876.0,0.53,-0.04619064238193915,-0.03903782777582582,5.674229522616493,5.606306201314705
601,84685188469473,8468518,8469473,Tomas Kopecky,Marcel Goc,56514.0,0.52351806631985,-0.061331639901845425,-0.033557517682894555,6.113375908286325,5.852344792020946
602,84685188473574,8468518,8473574,Tomas Kopecky,Shawn Matthias,13738.0,0.4472281263648275,0.05173749450306525,0.031026914999640554,4.209133443414862,4.508198555452152
603,84718568465166,8471856,8465166,Joe Vitale,Craig Adams,26960.0,0.454486646884273,-0.03537310494711393,-0.02570695358277819,5.474184697663092,5.354112214156905
604,84718568470854,8471856,8470854,Joe Vitale,Tanner Glass,26960.0,0.454486646884273,-0.03537310494711393,-0.04024131389860608,5.474184697663092,5.592391881141336
605,84741008473453,8474100,8473453,Dwight King,Trevor Lewis,79164.0,0.5528394219594766,-0.015849285625800236,-0.028190422517727964,5.442913936402316,5.643072504273286
606,84741008475325,8474100,8475325,Dwight King,Jordan Nolan,20424.0,0.5618791617704662,-0.021667765901705938,-0.07812075156029769,5.33906288593365,6.205193597258262
607,84741008470604,8474100,8470604,Dwight King,Jeff Carter,121448.0,0.5863187537052894,-0.08557277516326889,-0.07518276632457166,6.645904127877612,6.809454161954072
608,84741008471685,8474100,8471685,Dwight King,Anze Kopitar,63516.0,0.6127763083317589,-0.09465588798458013,-0.07115621624521984,6.645904127877612,6.46680772692628
609,84741008468508,8474100,8468508,Dwight King,Justin Williams,12360.0,0.627051779935275,-0.08947134600496087,-0.05712950273684636,6.425047297916085,5.920433075243159
610,84741008470606,8474100,8470606,Dwight King,Dustin Brown,36816.0,0.5457062146892656,-0.004378987394160094,-0.009578952779428662,5.778477235559336,5.8534602976943395
611,84741008470617,8474100,8470617,Dwight King,Mike Richards,25916.0,0.5820273190307146,-0.04465032637799993,-0.05533483202766265,4.518301665963382,4.607961277732457
612,84741008475726,8474100,8475726,Dwight King,Tyler Toffoli,103660.0,0.5819602546787573,-0.06791814289257636,-0.03955626430856374,5.652984037132949,5.447866387965722
613,84673718474569,8467371,8474569,Mike Ribeiro,Colin Wilson,51448.0,0.5568834551391696,-0.022139078686277625,-0.05156117552325312,5.462319905821948,5.897344375755705
614,84673718475225,8467371,8475225,Mike Ribeiro,Craig Smith,155568.0,0.5712975676231616,-0.07156193296158647,-0.04058157698353604,5.462319905821948,5.386090106857598
615,84673718476887,8467371,8476887,Mike Ribeiro,Filip Forsberg,171910.0,0.5769744633820023,-0.09613186866935503,-0.05101557475957608,5.653745154849117,5.48816570517223
616,84673718471707,8467371,8471707,Mike Ribeiro,James Neal,81722.0,0.5767692910109885,-0.05329087222644757,-0.0593937676866334,4.977515981767743,5.1550907981983425
617,84673718477942,8467371,8477942,Mike Ribeiro,Kevin Fiala,13932.0,0.5865733563020384,-0.050293507149820726,-0.060849992365684,5.801140182844752,5.972041175492828
618,84673718462038,8467371,8462038,Mike Ribeiro,Shane Doan,33808.0,0.5238848793185045,0.016844449606694845,-0.03243450178156487,4.853937476009536,5.581512437472222
619,84673718469664,8467371,8469664,Mike Ribeiro,David Moss,20674.0,0.52,0.020197137354129535,-0.010872091947215612,4.682418027495176,5.162119680536948
620,84717628477930,8471762,8477930,Chris VandeVelde,Pierre-Edouard Bellemare,158102.0,0.48506546406750073,0.3850620499279379,0.032294586885416865,5.92478151552789,5.115622819295845
621,84717628474736,8471762,8474736,Chris VandeVelde,Zac Rinaldo,14566.0,0.44,0.02222667861677491,-0.011696643985033006,4.655595574389637,5.181548264106736
622,84717628474161,8471762,8474161,Chris VandeVelde,Jakub Voracek,17440.0,0.4225802752293578,0.04245277416918891,0.09518969650099951,4.349691006698318,3.4672324855065026
623,84717628473466,8471762,8473466,Chris VandeVelde,Ryan White,60606.0,0.4869333069333069,-0.0454365510994994,-0.0670763766918166,5.551950367592526,5.803608828967769
624,84661608470619,8466160,8470619,Brenden Morrow,Brian Boyle,41468.0,0.49464068679463674,-0.013589225762200507,-0.0019773656524446626,4.709583314717145,4.612919564625713
625,84661608476806,8466160,8476806,Brenden Morrow,J.T. Brown,24438.0,0.47,0.020144978127829505,0.0372029202585078,4.709583314717145,4.428737373195535
626,84661608475792,8466160,8475792,Brenden Morrow,Brett Connolly,17030.0,0.53,-0.05167445522169628,-0.019927738722707478,5.777439191218893,5.316462327275203
627,84661608473994,8466160,8473994,Brenden Morrow,Jamie Benn,17544.0,0.57,-0.09906384748840835,-0.06098397028226776,6.4862278676090295,5.9818435851342215
628,84661608473485,8466160,8473485,Brenden Morrow,Chris Stewart,19456.0,0.4,0.10319769066021045,0.04188704001669197,3.468143502570983,4.341360574547032
629,84745778473564,8474577,8473564,Joe Colborne,Michael Frolik,12596.0,0.53,-0.07834152070618777,0.013622626200552546,6.238121822291496,4.780748888328284
630,84745778474150,8474577,8474150,Joe Colborne,Mikael Backlund,12596.0,0.53,-0.07834152070618777,0.0029589575522019906,6.238121822291496,4.952207478950895
631,84745778470162,8474577,8470162,Joe Colborne,Matt Stajan,16144.0,0.4185926660059464,0.04137885128595481,0.06071373143119557,4.352526644262114,4.038208772368538
632,84659788468001,8465978,8468001,Shawn Thornton,Derek MacKenzie,43470.0,0.4625235794801013,0.011286027608624127,-0.0030812557854892897,4.999752733558463,5.173207754771331
633,84659788474098,8465978,8474098,Shawn Thornton,Colton Sceviour,16250.0,0.45,0.022891848836180062,0.045051260498850554,4.651084228703462,4.282515242879044
634,84659788470169,8465978,8470169,Shawn Thornton,Gregory Campbell,76494.0,0.4839809658273851,-0.03422344866968613,-0.08216620603425007,5.3241178679190115,5.94059449163621
635,84659788470230,8465978,8470230,Shawn Thornton,Daniel Paille,76494.0,0.4839809658273851,-0.03422344866968613,-0.030748918432045746,5.3241178679190115,5.26649439202239
636,84687008470180,8468700,8470180,Paul Gaustad,Eric Nystrom,59550.0,0.4181585222502099,0.012238761281199162,0.049496422693211306,5.081448716153412,4.67474427313665
637,84687008475766,8468700,8475766,Paul Gaustad,Austin Watson,14264.0,0.43,-0.0052635698965134425,0.020899037021185507,5.081448716153412,4.668666232333308
638,84687008468611,8468700,8468611,Paul Gaustad,Matt Hendricks,14558.0,0.44,-0.016417945579512372,0.01703514370891296,5.253743887531532,4.731034127467429
639,84687008475192,8468700,8475192,Paul Gaustad,Taylor Beck,39986.0,0.43223028059820934,-0.009694994783107036,0.13356016996092956,4.7032087622739995,3.573880760149863
640,84687008475268,8468700,8475268,Paul Gaustad,Gabriel Bourque,37592.0,0.44072621834432857,-0.021027315856251894,0.028421587270115733,4.922527164769628,4.254207429822638
641,84713318475220,8471331,8475220,Kevin Porter,Marcus Foligno,13352.0,0.5647273816656679,-0.14080296029220374,-0.09009049232857308,6.984897917863717,6.451280875767516
