playerId,playerName,games_played,icetime,onIce_corsiPercentage,offIce_corsiPercentage,timeOnBench,on_off_corsi_diff,OnIce_F_goals_per60,OnIce_A_goals_per60,I_F_dZoneGiveaways_per60,I_F_giveaways_per60,average_TOI,I_F_hits_per60,I_F_takeaways_per60,I_F_points_per60,shotsBlockedByPlayer_per60,I_F_oZoneShiftStarts_per60,I_F_dZoneShiftStarts_per60,I_F_neutralZoneShiftStarts_per60,I_F_flyShiftStarts_per60,I_F_primaryAssists_per60,I_F_secondaryAssists_per60,I_F_goals_per60
8480990,Declan Chisholm,2,1554.0,0.62,0.53,3924.0,0.08999999999999997,2.3166023166023164,0.0,0.0,2.3166023166023164,777.0,2.3166023166023164,2.3166023166023164,0.0,2.3166023166023164,4.633204633204633,0.0,11.583011583011581,57.91505791505792,0.0,0.0,0.0
8481167,Brayden Pachal,2,1171.0,0.61,0.52,4913.0,0.08999999999999997,0.0,6.148590947907771,3.0742954739538857,3.0742954739538857,585.5,6.148590947907771,3.0742954739538857,0.0,3.0742954739538857,21.520068317677197,0.0,6.148590947907771,61.485909479077705,0.0,0.0,0.0
8480071,Robin Salo,21,18681.0,0.44,0.5,43707.0,-0.06,1.3489641882126224,2.119800867191264,2.312510036935924,2.5052192066805845,889.5714285714286,0.9635458487233017,0.7708366789786414,0.578127509233981,4.432310904127188,7.130239280552433,6.744820941063113,12.333386863658262,51.646057491568975,0.3854183394893207,0.0,0.19270916974466035
8482655,J.J. Moser,43,39609.0,0.42,0.44,88219.0,-0.020000000000000018,2.99931833674165,4.089979550102249,1.5451033855941831,1.9086571233810499,921.1395348837209,2.4539877300613497,0.6362190411270165,0.9997727789138833,4.271756418995683,4.180867984548966,10.724835264712567,14.08770733924108,49.897750511247445,0.45444217223358324,0.27266530334015,0.27266530334015
8479534,Linus Hogberg,5,4763.0,0.42,0.56,9062.0,-0.14000000000000007,0.7558261599832039,0.7558261599832039,3.0233046399328156,3.0233046399328156,952.6,0.0,2.2674784799496117,0.7558261599832039,4.534956959899223,5.290783119882427,10.581566239764854,7.558261599832038,55.175309678773885,0.0,0.7558261599832039,0.0
8481461,Corey Schueneman,24,21463.0,0.46,0.48,48505.0,-0.019999999999999962,1.6773051297581885,2.5159576946372826,1.5095746167823698,2.012766155709826,894.2916666666666,2.180496668685645,0.6709220519032754,0.8386525648790942,5.367376415226203,7.883334109863487,6.373759493081117,13.753902064017145,40.75851465312398,0.3354610259516377,0.16773051297581884,0.3354610259516377
8481849,Zachary Hayes,3,1903.0,0.55,0.53,6825.0,0.020000000000000018,0.0,3.783499737256962,5.675249605885444,5.675249605885444,634.3333333333334,22.700998423541776,0.0,0.0,1.891749868628481,20.809248554913296,1.891749868628481,11.350499211770888,58.64424592748293,0.0,0.0,0.0
8479421,Jacob Moverare,19,16760.0,0.54,0.56,40538.0,-0.020000000000000018,2.1479713603818618,1.503579952267303,0.42959427207637235,0.42959427207637235,882.1052631578947,2.7923627684964196,0.21479713603818618,0.42959427207637235,3.436754176610979,6.873508353221958,6.229116945107399,14.606205250596657,47.68496420047733,0.21479713603818618,0.21479713603818618,0.0
8480878,Nils Lundkvist,25,18668.0,0.42,0.45,55032.0,-0.030000000000000027,2.5069637883008355,1.7355903149775016,1.928433683308335,2.6998071566316693,746.72,2.6998071566316693,0.5785301049925006,0.38568673666166703,2.8926505249625025,6.55667452324834,4.242554103278337,10.41354188986501,58.238697235911715,0.19284336833083351,0.19284336833083351,0.0
8481521,Ronnie Attard,15,12854.0,0.52,0.45,30642.0,0.07,3.3608215341527927,3.6408899953321927,1.960479228255796,2.520616150614595,856.9333333333333,6.161506145946787,1.1202738447175975,1.1202738447175975,3.920958456511592,3.920958456511592,8.402053835381981,13.163217675431772,55.17348685234169,0.5601369223587988,0.0,0.5601369223587988
8480054,Reilly Walsh,1,804.0,0.63,0.57,2546.0,0.06000000000000005,4.477611940298507,0.0,4.477611940298507,4.477611940298507,804.0,0.0,0.0,4.477611940298507,8.955223880597014,4.477611940298507,8.955223880597014,13.432835820895523,53.73134328358209,0.0,4.477611940298507,0.0
8482192,Isaak Phillips,4,2824.0,0.55,0.47,8270.0,0.08000000000000007,1.274787535410765,2.54957507082153,5.09915014164306,5.09915014164306,706.0,3.824362606232295,2.54957507082153,0.0,1.274787535410765,5.09915014164306,5.09915014164306,11.473087818696882,56.09065155807365,0.0,0.0,0.0
8481537,Nikita Okhotiuk,5,4487.0,0.49,0.46,10629.0,0.02999999999999997,3.209271227991977,3.209271227991977,0.0,1.6046356139959885,897.4,12.837084911967908,0.8023178069979943,1.6046356139959885,0.8023178069979943,4.011589034989971,5.61622464898596,9.62781368397593,52.952975261867614,0.0,0.8023178069979943,0.8023178069979943
8474722,Luke Witkowski,1,558.0,0.29,0.38,2510.0,-0.09000000000000002,0.0,0.0,0.0,0.0,558.0,6.451612903225807,0.0,0.0,0.0,0.0,19.354838709677423,19.354838709677423,45.16129032258065,0.0,0.0,0.0
8480306,Grant Hutton,16,12810.0,0.43,0.45,33276.0,-0.020000000000000018,1.6861826697892273,1.9672131147540985,0.8430913348946136,1.4051522248243558,800.625,4.215456674473067,0.5620608899297423,0.2810304449648712,3.3723653395784545,8.430913348946135,5.9016393442622945,9.83606557377049,54.80093676814988,0.0,0.0,0.2810304449648712
