,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts,on_off_corsi_diff,OnIce_F_goals_per60,I_F_dZoneGiveaways_per60,I_F_giveaways_per60,average_TOI,I_F_hits_per60,I_F_takeaways_per60,I_F_points_per60,shotsBlockedByPlayer_per60,I_F_oZoneShiftStarts_per60,I_F_dZoneShiftStarts_per60,I_F_neutralZoneShiftStarts_per60,I_F_flyShiftStarts_per60,average_corsi_influence,total_out_influence
games_played,1.0,0.9978589315307653,0.7866135312451106,0.669533907753395,0.11351555755129988,0.1213792570089785,0.27379855837988604,0.13849922139760257,0.16067974458407555,0.1352155666154957,0.6821293305100287,0.7850845299249528,0.7624815082898475,0.7824861347800027,0.7877664512366835,0.7858506436698128,0.7849593947508957,0.7855880499865769,0.7625232660243014,0.7627057096616854,0.7626806007929399,0.7080863568626844,0.7034898330939727,0.7809881103691688,0.7730537243290329,0.765013200836559,0.7845376904460438,0.9753948586169686,0.6502413929203634,0.684316735571938,0.33724065742811893,0.7577934335772432,0.603475107734647,0.7735615678857597,0.7801641333161721,0.7808643733864282,0.7863616660335361,0.6936803615257896,0.6769702049563427,0.02065152068753131,0.9399286313372028,0.9622982708029233,0.9767654253417569,0.7870620791070776,0.6405034957811508,0.45463883299100033,0.7740526485778944,0.6393555305437607,0.4489700029381838,0.6224034775395337,0.36271734312130466,0.2711329352847028,0.7853435019711407,0.7860048214358881,0.7869493527985698,0.9730808100981366,0.7817851648767319,0.6590416646382742,0.6162059117428728,0.7685977763992292,0.7694230234170616,0.769077636227799,0.7866135312451106,0.9932463043480024,0.9920849489862779,0.9951483629966877,0.9984943911641639,0.7712925511143339,0.7588826922450967,0.7811866269118184,0.7876542914760684,0.02065152068753131,0.016552906854789398,0.9993252817780155,0.6769702049563427,0.6045292062427627,0.6230443589707008,0.9871458597075043,0.790275332897815,0.7865990624688294,0.7867868897276343,0.7871782919111828,0.7873448253003509,0.7904532194640551,0.7863230420951597,0.7857979123825128,0.7907622852696716,0.9901902533999567,0.7691949228790795,0.7116746219283925,0.790748385535741,0.7803719803299637,0.7690622812004556,0.7895110848964314,0.7803015275276661,0.767489498536678,0.754329646882928,0.7640911915364836,0.7207596013449123,0.7921394431194312,0.790696612887521,0.7913158789459304,0.7892529437386909,0.7606458511015395,0.7616748189847323,0.7874723880118377,0.7878844324857885,0.788159604001087,0.7861544433320387,0.7830829426238916,0.7836903323226073,0.7819345686164209,0.7822926234967188,0.7848325033166474,0.7843913502839202,0.7828172420263334,0.7871152745487912,0.7683150527560124,0.7584871239381188,0.6810888697069964,0.785478068927483,0.7801244447465449,0.7556344677056654,0.7857610873287135,0.7794979156926093,0.7563612519300598,0.7389663773390508,0.7505637904799428,0.7053186554684752,0.7858028044563072,0.785937849157802,0.7850388326355703,0.7849108204059709,0.7523890061649319,0.7494631537916522,0.7865195117460055,0.7855331182096944,0.7855789615831622,0.7773307717880277,0.7689710176154978,0.7763650643137497,0.7682275818213801,0.7572848792924716,0.7039011010447862,0.7714201115151684,0.7416624959219786,0.7716210455900349,0.7350003419687141,0.1679581434569582,0.2614401538808214,0.09130119389131386,0.09846553720772058,0.6562090432423012,-0.039272531843263486,0.2678945703737449,0.36264264263691137,0.09248787103169862,-0.03340263457959767,0.3105522971941586,0.23621261762580348,-0.475635542649994,0.1308634283591458,0.12619979108317475
icetime,0.9978589315307653,1.0,0.7990641537489108,0.6828230860375998,0.11754282531979603,0.1187228880254839,0.27754500578144936,0.13450110568597298,0.16562404647891582,0.13343739529094542,0.6755667901049989,0.7981094326442485,0.7758955698105595,0.7955939815537565,0.8005378347340568,0.7987388177564799,0.7979788449531212,0.7985634198391621,0.7758649072217594,0.7760041748410551,0.7759586755156201,0.7200919413216661,0.7164031078000938,0.7941923165488403,0.7843227335680197,0.7782552779687663,0.79776067474292,0.979162053555317,0.664093388081967,0.6952451085569247,0.3474544205860562,0.7702105262755728,0.6147146778168339,0.7858808290143964,0.7926980305122329,0.7939367181527182,0.7992445320491863,0.6975749261322166,0.6784946463012947,0.023621822069338456,0.9368053586805835,0.9669857636404982,0.9796092642591755,0.7999858947732501,0.6527888368796679,0.46502862594084154,0.7875768733518543,0.6512134581733292,0.45918118070569724,0.6333925871924004,0.37665588662317645,0.2814898943589184,0.7984713740593321,0.7990106722466569,0.7998577442310832,0.975571689920022,0.7949434350642567,0.6695704244327608,0.6275400907372369,0.7819242437043707,0.7826593735594061,0.7823084938668161,0.7990641537489108,0.9941151679849084,0.9948473232075101,0.9973102282630195,0.9983728704061892,0.7814070738862431,0.7703581066006029,0.7957252802726359,0.799725394882684,0.023621822069338456,0.017589892816539936,0.9954220523665144,0.6784946463012947,0.6087493200261991,0.6302674740000309,0.9880358392931006,0.8045629890689653,0.8009327564743477,0.801106951486491,0.8013877323218214,0.8015493585704301,0.8048694309975747,0.799946164702976,0.7999631958115827,0.8050936718764744,0.9932140433113313,0.783343216473327,0.7251942727880889,0.8049972294438641,0.794419626747933,0.7830145400105093,0.8038209153489305,0.7942795729927666,0.7814795822054849,0.7685327083028647,0.776426337306536,0.7355168293119504,0.8062429505875139,0.8049917185241584,0.8054521821349014,0.8035650729675831,0.774789731236618,0.7756191145644897,0.8017191903705794,0.8020348627135588,0.8023050479735772,0.8004050369876616,0.7973954125815593,0.7980320405740025,0.7963013967250023,0.7967231942203576,0.7992231785330898,0.7981233203091799,0.7964655383297276,0.8014004324480272,0.782670567663568,0.7716697345419425,0.6948414570720882,0.7996594224783934,0.7942290094713591,0.7695341676938194,0.7999472068223682,0.7936640281461107,0.7700755057510117,0.7521949412823269,0.7645085491376777,0.7184593508323159,0.8001615308898611,0.8002231761857949,0.799392556153695,0.7992900127659291,0.7657612699219295,0.7629279419928187,0.8008713425138551,0.7999465781913693,0.8000156268403575,0.7816927733306039,0.7744264315064466,0.7806895931366026,0.7737165546373079,0.7693568600301531,0.7103302709070487,0.7838854899786709,0.7499517169347519,0.7840053884795933,0.7430194238207632,0.17613842507812444,0.26994361864849026,0.09360681562271014,0.10263509482940178,0.6974175912973253,-0.05180249738105424,0.2777650257741722,0.37161012919861486,0.08732544756238557,-0.04218765533736844,0.31773450802110703,0.23889944425027176,-0.504898806659926,0.1315663432696547,0.1297491892535182
shifts,0.7866135312451106,0.7990641537489108,1.0,0.8015114048743971,0.12371493207033943,0.09387830905485156,0.2328026968155095,0.0920812504939618,0.15904233028302947,0.08347758860421804,0.8620957607086459,0.957363836078373,0.9412520371871029,0.9562906189205318,0.9572140958338227,0.9566490799003707,0.9571684278638075,0.9575369501648883,0.9416693073054936,0.9407226071999925,0.9412316234597882,0.8476309844533689,0.8628085329101863,0.9539762939917157,0.9340425006436388,0.9467924305661952,0.9615764179084393,0.7874147585585217,0.7863858119579369,0.8294099424651075,0.40576939005698215,0.9259323340960444,0.7427323328235648,0.9372962181400519,0.9481373240502713,0.9532934638699792,0.9577894278222486,0.8525895833578077,0.8304469876363372,0.05823760728738396,0.745306369300527,0.7907000530566459,0.7812981689648352,0.9570933873910998,0.8051754697509002,0.558231415820628,0.9489531571925384,0.8027260849824006,0.5506390652594093,0.7392642188350456,0.4774852463054702,0.34103986196801533,0.9613237855354204,0.9579535231978665,0.957606745141955,0.7741842277297307,0.9554954081629197,0.7964577987965491,0.7345329635679051,0.9478096895426986,0.9475673703617229,0.9476224519509332,1.0,0.7880992252605955,0.7976174476274286,0.7991628776226541,0.7928825024432086,0.9740444608604903,0.9740828792799815,0.9861407080716549,0.9969187989846652,0.05823760728738396,0.06701511628953624,0.7799661566579165,0.8304469876363372,0.7849466196100677,0.8153955107225528,0.7850558989043955,0.9876773719086359,0.9825658994392186,0.9830254877185767,0.9823455047950749,0.982849667890855,0.9875086742819937,0.9814966518636179,0.9830825829683427,0.9885682218608244,0.799749581972492,0.9534024418858751,0.882198234436162,0.9877747223477171,0.9777516926221301,0.9530214476173615,0.9858964235666761,0.9768916612314222,0.9513024510944579,0.9397770529504181,0.9399560478347241,0.9028456187757814,0.9882699950721152,0.9879264126233083,0.9876148889291235,0.9860722065098539,0.9458476244277609,0.9469114266034723,0.9844450226853522,0.9842573333651718,0.9845229239866957,0.9894193252724498,0.9844002328756135,0.9848338213405293,0.9837086991296943,0.9841732906538614,0.9885404390720364,0.9844326256545488,0.9790881007870174,0.9895477945839894,0.9623677770144429,0.954326970218353,0.8777229081339117,0.9888595769581926,0.9776122269629433,0.9539598862995563,0.9865989298448962,0.9772411076335799,0.9529338468688138,0.933190243647017,0.9248912451582008,0.8978004292407179,0.9886424626652024,0.9893363652340756,0.9886840416866957,0.9874235814890139,0.9498158033552349,0.9499531256366097,0.985899510961162,0.9852942219312705,0.9854321174178757,0.9619428395258084,0.9677603700888096,0.9673410120601071,0.9716509410972747,0.9561050492922489,0.8638014840807394,0.9781829605474693,0.9237119400750198,0.9767649797529758,0.913986198950964,0.1697393010788664,0.2650245011543692,0.0510608383153293,0.0695758142786337,0.6596149846652948,-0.05157350371206854,0.28953765538372267,0.3277692999713296,0.04323127551242967,-0.08987390551118185,0.2647442883883604,0.20078006830300002,-0.45696741569440963,0.08313246677088758,0.10458536907667704
gameScore,0.669533907753395,0.6828230860375998,0.8015114048743971,1.0,0.4115991020406406,0.2114567036237701,0.5114264082668329,0.18836708565207222,0.5270432426435697,0.21675729164967283,0.6497600094920498,0.8588291394866193,0.8536161516841957,0.8591150296190817,0.8583897296741674,0.859485956321393,0.8589969438145468,0.8557291742791873,0.8530743307094942,0.8543975166839641,0.853916856159845,0.8169487647134678,0.808089961911242,0.8606606806053463,0.8236714782518423,0.8430468223016383,0.8605243808356514,0.7229764592284079,0.7737277176002564,0.7771352733114728,0.4217399668821599,0.8263443457578373,0.6654604856627735,0.8502853650212019,0.838088982853899,0.8577061652917534,0.8566189783121135,0.6374179811354711,0.6125461381430983,0.009433916237441293,0.584822458297698,0.7094349869602975,0.6855451234088832,0.8564431496986742,0.7278201974562659,0.5643459356109012,0.8567261006053817,0.7235840739212273,0.5592950320586422,0.7218815659213746,0.4800051968370467,0.3548218306064979,0.8618211561957388,0.858838675629211,0.859662446147947,0.6771064018008441,0.8592526408971366,0.7541827880801097,0.6864786346285033,0.8557974957900353,0.8563670889094059,0.8558390946607257,0.8015114048743971,0.687800043125429,0.665538355445801,0.6766350060325309,0.6712656007062135,0.7881679981843881,0.7665173715123547,0.805309596284388,0.7971636901525627,0.009433916237441293,0.03583484812131968,0.6617615477273674,0.6125461381430983,0.6225303636835362,0.6639765030991911,0.650327273838802,0.8506026433116194,0.8502408990225188,0.8498167207002711,0.8507068953808721,0.8504415916279837,0.8503981481502562,0.8441516492553595,0.8443849564889802,0.8508584335079088,0.7054687988401795,0.8354348890800517,0.7812747687033461,0.849252414073961,0.8431708897624927,0.831958504033437,0.8486787911463198,0.8426650732825209,0.83047478290627,0.8289425086787017,0.8306532994051165,0.7997030916278689,0.8520599695365977,0.8507117234761614,0.8518667717131087,0.850864363443008,0.8304500030050458,0.8305996885244114,0.848654068165402,0.8491985313263168,0.8488065788593442,0.7767005062289712,0.7794341303954897,0.7800757020657817,0.7775604345026762,0.7782717792215306,0.7776691727253301,0.7630985741667154,0.7557392191406698,0.7715428236988533,0.7528911006751094,0.7602367175502555,0.6922568761140719,0.7701947286513678,0.776727354860373,0.7683154984643983,0.7697138574916926,0.7793444110011578,0.7660759139772214,0.7143279737057449,0.7344330532819372,0.7239571858305978,0.7683765017915707,0.7747887117054995,0.7726244174999313,0.776085020009341,0.7546674455998204,0.7506885288036576,0.7810089195601941,0.7794503064864295,0.7797242412956028,0.7962943807859123,0.754193779340298,0.7941957266510554,0.7491855042239802,0.7740390681649061,0.7015402491510716,0.788315759021427,0.7343764457035302,0.7855553908196422,0.7278521574700996,0.3931913626708467,0.39815144977528333,0.10368503133263486,0.13617929275982804,0.5879121163286899,-0.18201647613481003,0.35636539137338935,0.4910586746292951,-0.07844100632938278,0.042903570777577844,0.09102288296714957,0.11436166868808073,-0.47030629973157156,0.3672782838394183,0.3961163659237266
onIce_xGoalsPercentage,0.11351555755129988,0.11754282531979603,0.12371493207033943,0.4115991020406406,1.0,0.28854306586674755,0.4929385678741512,0.2376544586479123,0.7729822220902878,0.31781446069443947,0.08421067696050605,0.17661423436838464,0.18000770219428958,0.17576396033011338,0.17918695957375744,0.17727223495538993,0.17633052351611583,0.17272938841838245,0.1784321521987813,0.18142601330650449,0.1804259573474625,0.17733895863762048,0.16325465976592718,0.17993038895413208,0.1623784630520003,0.16713379755417446,0.17488178957411762,0.12954126357331217,0.1604448323721222,0.20834156427219952,0.0945204678524044,0.17191821249576647,0.146034284079842,0.19093407511034174,0.15080697839191762,0.18100845510293528,0.1772210966411793,0.07512690687018664,0.06819905538428292,0.01706779494264541,0.084867686263578,0.13521541619324884,0.11691348410396633,0.17493385194970001,0.1567323595083558,0.14569278538369176,0.17756608664542317,0.15916046877654078,0.1439835509437634,0.14641688374480466,0.10886760143414433,0.08063704807269821,0.17854196907231693,0.17635822683572175,0.17930966348180338,0.10875638564579808,0.17583905858367607,0.21033898379175983,0.18143980668843562,0.17620613866430998,0.1778702474172397,0.17676423562898586,0.12371493207033943,0.1258088682506327,0.1054265420168689,0.11309626903582906,0.11342001111071859,0.15403902970161537,0.09433194037100506,0.12471840184291733,0.12086477142815004,0.01706779494264541,-0.00951165448500354,0.11095145365828038,0.06819905538428292,0.08681154172289443,0.10204512486016945,0.09895308999556462,0.19481409913860853,0.2150968912194071,0.21303563451633475,0.2168191321090232,0.21496502857927452,0.1914477519978318,0.1900897771777034,0.16863675209220078,0.18690442722874645,0.13425017413918192,0.24063438494873082,0.20106598705079246,0.18138937138860356,0.21241524528884728,0.24638812034580518,0.18296357649779454,0.2133678997768692,0.2511355053498894,0.14984943806981396,0.18773249072851056,0.20233249107360166,0.1907118323049461,0.1925416589850403,0.19513047928872315,0.20080021618499708,0.25578473787266937,0.25749514673475893,0.20169875275396992,0.2037015784606656,0.20246001774401476,0.06818382129713293,0.04656272833784932,0.04886359255752154,0.04300975137803754,0.04528998916478104,0.0694396798681407,0.06600031808395053,0.0868612763869118,0.07167697704713916,0.05558443723321989,0.019657506428394284,0.02384840800084959,0.07633048270675134,0.05342576337656099,0.008126933887051034,0.07141278607623273,0.052616049207865744,0.005764360940055227,0.06870481125030088,0.06365897794531755,0.02776682845082423,0.06597810386038722,0.06797254386371938,0.06382942607440281,0.059640891534223195,-0.0001431442218383181,-0.003072164486298819,0.06078450438902282,0.05779303391317749,0.05855140901186555,0.16447294967442333,0.08569151623410352,0.16190678091570865,0.08710677642153787,0.12483536709102008,0.09660349947971572,0.13051968084764967,0.1021837184660027,0.12566693925017086,0.09645305711129841,0.3418248892680182,0.1740568872556726,-0.015544796421606414,0.016007210659141628,0.11021671921675058,-0.05934363628187255,0.11139120789600655,0.08106852979161386,-0.10351771595325798,0.08517328558328428,-0.09365636995063724,-0.01763899724755498,-0.0887814742103089,0.3560370907052659,0.33763417238358695
offIce_xGoalsPercentage,0.1213792570089785,0.1187228880254839,0.09387830905485156,0.2114567036237701,0.28854306586674755,1.0,0.24063416729490733,0.5236379945528511,0.3354417939447559,0.8121601827510531,0.11892653355179184,0.12043453202525797,0.11057835435624983,0.11955467906163637,0.12313342384793313,0.11988648946939537,0.12239464863791011,0.12171858216285915,0.10990937163386838,0.11350927808015299,0.11258176138597766,0.09959108056696528,0.11564020022934572,0.11926122698982032,0.11739134051165584,0.1214865811610219,0.123401460582454,0.10543249982604408,0.06695664788954551,0.09944902246361008,0.039170026345649915,0.12595775215751562,0.04427259336798093,0.14159927247790824,0.10455534058326008,0.12260386062680255,0.12368029427690706,0.07513651596447078,0.07829571544681138,0.003126578207040304,0.12271221854281168,0.12363259626782865,0.12405839829074684,0.12349276251532669,0.07034219458077273,0.07453710670405471,0.11797498732078618,0.07087725086805577,0.07368512122824487,0.05479097471048488,0.039922386530702035,0.004937707869873603,0.1287738450611129,0.12153035917291528,0.12566107973046475,0.12234965918130807,0.11759825961950819,0.09903483426852742,0.09589861015112582,0.11199262413938385,0.11494315258421799,0.11398331088256443,0.09387830905485156,0.12625052880401802,0.11205288257788468,0.12172278403964013,0.1184258227184571,0.1405631699194075,0.07479209684998697,0.08867770747357644,0.08496357225350261,0.003126578207040304,0.02881932021259894,0.12096261953777411,0.07829571544681138,0.09774116038227042,0.101430703194778,0.10567611165971215,0.13157284525528853,0.13115914585624078,0.13091864718998267,0.13407694797288822,0.13379702359467316,0.12995493671022035,0.13257706704544148,0.1208106519509939,0.1294775459323261,0.1193298076812369,0.12530628946017836,0.11070048727143518,0.12915805549390905,0.13376841651171711,0.1253528983715336,0.12839134492998155,0.13242785527447895,0.12740574973024604,0.09288826150526208,0.12663646667000403,0.10132352991756619,0.13551024939806114,0.13174405711131448,0.1360843848373461,0.13246890762695557,0.12981889102539867,0.12889607179716517,0.13198602581951377,0.13479380468375726,0.1342812185840907,0.0616048848926922,0.06062841219630315,0.060762776942569666,0.056948285235134684,0.05699045061732703,0.06217440935627655,0.05206305506272648,0.0591894488714838,0.05827954856086336,0.05322987311159284,0.05570751282455769,0.020515501372556966,0.05870308861847921,0.06045839399516199,0.06902140731931146,0.053360902946960984,0.06119191981252778,0.06946449524863285,0.0483387736936801,0.06597796563657682,0.04092386077541831,0.05122967847639884,0.05907667401590083,0.05419921857887325,0.058492391426126306,0.05027455447186981,0.0492269067497852,0.06343976364550344,0.05969997658143611,0.06013450958697051,0.20563268574167065,0.025105452359657995,0.1851125654376138,0.03975985728459626,0.13369032295914124,0.04461492744825194,0.1089037099697971,0.0576675138107568,0.11644424538683318,0.04672269090143639,-0.12464219596443515,0.04126311533386877,0.06294647151347005,0.07545994494293337,0.0665967812885398,-0.008471026629698997,0.04090969044880561,-0.025632911359423464,-0.10083997033025383,0.09133378468830364,-0.034082551092635215,0.0853287205390463,-0.06803826740183735,0.052540014712489126,0.055168496308282085
onIce_corsiPercentage,0.27379855837988604,0.27754500578144936,0.2328026968155095,0.5114264082668329,0.4929385678741512,0.24063416729490733,1.0,0.43820300766336995,0.7037130670820935,0.28680795780604473,0.14779016015154545,0.31344470553652937,0.30737595361595393,0.31281803608420927,0.3135994036278291,0.31268836369435865,0.31485916950365755,0.3109688990369033,0.3061349508709179,0.30832456906153805,0.3069322035576574,0.27779860896827496,0.26038532443050116,0.31308567434594625,0.301361562015619,0.31111621430824077,0.31551003895662794,0.31185041167990785,0.2791593648469029,0.2861287583002512,0.18954985467082358,0.3002121865844418,0.2568794181155759,0.32944977020866256,0.28901967390151406,0.3128023067633757,0.3133006799190081,0.161391346503321,0.1412130382091541,0.018311029747427834,0.2037256655277458,0.3086374658381704,0.28285415053441926,0.31246832843397765,0.2513286425890053,0.23706789571521208,0.31075266959318665,0.24977677081075986,0.2343777484822932,0.26924443165640954,0.14327414161350988,0.13758190736936615,0.3162547172981822,0.3136615635409086,0.3141862089922059,0.2722495616648006,0.3126638774856513,0.2723895356434365,0.25421635991889224,0.30990343845317236,0.3110470868401743,0.30958203215375646,0.2328026968155095,0.3030280332618824,0.25077661203970253,0.27228923629944846,0.2728762504703568,0.24522814327200723,0.2081247016079607,0.24046826909120936,0.22885645075932912,0.018311029747427834,-0.022528555373456695,0.26993510591912695,0.1412130382091541,0.1445146927185744,0.17351991502243727,0.22838333119996782,0.2958529044124736,0.29308820210511577,0.29202598561268023,0.29265882331069465,0.29174763494953265,0.2951979054274349,0.29326122189925974,0.2908731163988872,0.29519841740236247,0.29999077407070107,0.2943887788807594,0.2563906999854652,0.2961391705446536,0.289073891846129,0.28466791342862136,0.292761698303389,0.28685491507695543,0.2855981743564148,0.26034524787168817,0.2622807438175686,0.2671689466934121,0.29594968299325236,0.2959444368958969,0.29595203763969846,0.2957619720551737,0.2915753844454764,0.2942987770583982,0.2915107047297716,0.2916742553028312,0.2908287928699385,0.19266655014974438,0.19872947206650798,0.1996045386697942,0.19733108135543034,0.19812222955448752,0.19479205974268593,0.1781152472525991,0.18056264746850753,0.18784870999975492,0.20482329660769064,0.18201004042438312,0.18655864821301538,0.186007396035084,0.2015444609189283,0.20368978125820345,0.18678767007253078,0.20306681203480317,0.20565740402956537,0.1722163902164024,0.20893787782909945,0.20573331267539716,0.18579038054263777,0.1901276676174716,0.18889506922036914,0.19250921245664016,0.1847717633751596,0.18198325986952113,0.2018127224372079,0.20063894191421003,0.20136892172119886,0.24833196482414843,0.1943611945985893,0.24555949186355677,0.1850876928013916,0.23206623412769423,0.1853106836760734,0.23431827265782965,0.19002878114890112,0.22975861016191676,0.18383886871219268,0.6637961575744817,0.2681762015102831,0.032097654790541955,0.09520675408972137,0.20936245491214345,-0.17213636477000527,0.22431408210766773,0.28367616968032805,-0.2619753857661003,0.21560335508835285,-0.1494474505279127,-0.0015686434802250392,-0.18801419539844172,0.7249127880216523,0.6955161508272472
