playerId,playerName,games_played,icetime,onIce_corsiPercentage,offIce_corsiPercentage,timeOnBench,on_off_corsi_diff,OnIce_F_goals_per60,OnIce_A_goals_per60,I_F_dZoneGiveaways_per60,I_F_giveaways_per60,average_TOI,I_F_hits_per60,I_F_takeaways_per60,I_F_points_per60,shotsBlockedByPlayer_per60,I_F_oZoneShiftStarts_per60,I_F_dZoneShiftStarts_per60,I_F_neutralZoneShiftStarts_per60,I_F_flyShiftStarts_per60,I_F_primaryAssists_per60,I_F_secondaryAssists_per60,I_F_goals_per60
8481812,Nikolai Knyzhov,59,54047.0,0.49964160822987397,0.46697499126441366,120198.0,0.032666616965460304,2.064869465465243,2.597739004940145,0.7326956167779894,0.9325216940810777,916.0508474576271,5.528521472052103,1.1323477713841656,0.5994782319092641,3.330434621718134,8.059651784557884,8.45930393916406,13.255129794438174,47.95825855274113,0.19982607730308805,0.2664347697374507,0.13321738486872536
8471735,Keith Yandle,741,727250.0,0.4978130079064971,0.4913398631778653,1451081.0,0.006473144728631752,2.3166723960123754,2.475077346167068,1.9256101753179786,2.598831213475421,981.4439946018894,1.3563423856995531,0.9702303196974906,0.8959779993124786,2.8562392574767963,10.637882433826057,7.1678239944998285,13.400068752148504,46.73441045032658,0.366311447232726,0.38116191130972843,0.14850464077002407
8476874,Olli Maatta,534,504952.0,0.5047265482659737,0.5075394199643879,1064245.0,-0.0028128716984141544,2.6164863194917536,2.3313106988387013,1.5684659135917869,1.9391942204407546,945.6029962546817,4.0780113753386455,0.5917394128550832,0.7628447852469146,4.641233226128424,8.262963608422188,8.12037579809566,12.897067444034285,46.62621397677403,0.30656379220203106,0.2709168396203996,0.18536415342448392
8475151,Kyle Palmieri,653,496848.0,0.480769531124207,0.4771266206348419,1409170.0,0.003642910489365103,2.4562844169645444,2.043280842430683,0.5724084629504396,1.3476958747947059,760.8698315467075,5.905226548159598,1.5360834701961164,1.6737513283740701,1.912858660998937,10.926480533281808,9.47734518404019,14.759443532025891,44.8362477055357,0.3622838373104048,0.42749492802627764,0.8839725630373878
8480798,Philipp Kurashev,121,83162.0,0.45450121449700587,0.45999999999999996,277823.0,-0.005498785502994097,1.8181380919169816,2.640629133498473,0.5627570284504942,0.9956470503354898,687.2892561983471,2.683918135686972,1.6016930809744836,1.1255140569009885,1.9912941006709797,8.65780043769991,6.493350328274933,13.852480700319857,47.9642144248575,0.43289002188499554,0.3030230153194969,0.389601019696496
8477520,Jean-Sebastien Dea,33,16117.0,0.46228640565862134,0.5204146422971132,77802.0,-0.05812823663849187,2.010299683563939,1.7869330520568347,1.1168331575355215,1.56356642054973,488.3939393939394,8.041198734255756,2.903766209592356,1.56356642054973,2.6803995780852516,9.828131786312587,10.274865049326799,12.731897995904944,52.0444251411553,0.0,0.4467332630142087,1.1168331575355215
8481600,Tobias Bjornfot,106,95121.0,0.4813701495989319,0.5355543596245588,219262.0,-0.0541842100256269,1.8166335509508942,2.5735641971804335,1.173242501655786,1.4003216955246476,897.3679245283018,3.0277225849181564,0.5298514523606774,0.5298514523606774,2.7249503264263413,8.061311382344593,7.190841139180623,11.467499290377518,47.270318857034724,0.18923266155738477,0.30277225849181566,0.03784653231147696
8475750,Jon Merrill,474,454609.0,0.5016833366695337,0.5077040101649023,937343.0,-0.006020673495368611,2.098506628773298,2.2489655946098734,1.132401690243704,1.441238514855623,959.090717299578,3.0725304602416577,0.7127003644890444,0.5701602915912355,3.90401421881221,7.4912727200737335,6.699383426197017,11.84666383639567,48.55865150052023,0.20589121640794616,0.2692423599180835,0.09502671526520592
8477932,Aaron Ekblad,551,590114.0,0.5229134031729463,0.499496179567646,1023837.0,0.023417223605300297,2.7635338256675825,2.379201306866131,1.9582656910359693,2.5927193728669375,1070.9872958257713,3.1112632474403252,1.1835001372616136,0.9943841359466138,2.861142084410809,9.138573224834524,8.077083411001942,13.964081516452755,40.82465421935422,0.2928247762296777,0.3843325188014519,0.31722684091548414
8471804,Nathan Gerbe,289,217057.0,0.5012197256941725,0.49610749692118233,649600.0,0.005112228772990168,1.5922084982285758,2.288799716203578,0.5141506608863109,1.575622993038695,751.0622837370242,4.080034276710726,1.7746490553172667,1.0780578373422651,0.9619593010130979,10.183500186586933,9.238126390763718,15.341592300639924,46.12428993305906,0.33171010379761995,0.281953588227977,0.46439414531666795
8474688,Greg Pateryn,289,254656.0,0.49364055824327724,0.5110332035436467,592497.0,-0.017392645300369436,2.0780975119376723,2.346695149535059,1.4984920834380497,1.6964061321940185,881.1626297577855,7.520733852726816,0.45237496858507154,0.5654687107313395,5.23058557426489,6.68666750439809,8.9909525006283,12.977506911284243,48.121387283237,0.2685976375973863,0.24032420206081928,0.05654687107313394
8471817,Ryan Reaves,667,354518.0,0.4772656395443956,0.5257310647180847,1601917.0,-0.048465425173689125,1.7465967877512565,2.0207718648982564,0.3554121370424068,0.8225252314409988,531.5112443778111,23.609520532102742,1.4216485481696273,1.025617881179517,1.7465967877512565,8.509582024043912,6.996541783491953,13.75952701978461,54.10388189034125,0.3046389746077773,0.2640204446600737,0.456958461911666
8476897,Oskar Sundqvist,287,189032.0,0.4715731727961404,0.5158574849123444,661965.0,-0.04428431211620398,2.15201658978374,2.2281941681831645,0.5522874433958271,1.0855304921917983,658.6480836236934,6.398916585551653,1.8663506707858986,1.4854627787887764,1.923483854585467,6.817893266748486,9.179398197130643,14.09285200389352,49.93440264082272,0.5713318379956832,0.2856659189978416,0.6284650217952515
8475222,Sami Vatanen,473,446417.0,0.4987726945882437,0.5049486318124002,919830.0,-0.006175937224156547,2.3950700802164793,2.3789416621678834,1.4596218333979216,1.8950891207100087,943.799154334038,3.757921405322826,0.8951272016970678,0.7660998573083015,4.524021262631127,8.330327922099741,8.701281537217445,13.781733222525128,45.45794626996732,0.2903115248747248,0.2903115248747248,0.18547680755885193
8478831,Kevin Stenlund,71,48790.0,0.48392273006763675,0.47034810752913503,171786.0,0.013574622538501724,2.065997130559541,2.3611395777823327,0.1475712236113958,0.9592129534740725,687.1830985915493,2.8776388604222176,1.1067841770854683,1.0329985652797704,2.80385324861652,10.551342488214798,8.04263168682107,11.87948350071736,48.18200450912072,0.36892805902848946,0.0737856118056979,0.5902848944455832
8473422,Nick Foligno,670,551876.0,0.5031845197109496,0.4954245090102331,1427932.0,0.007760010700716469,2.361400024643217,2.0809022316607355,0.4044386782538107,1.1350375809058555,823.6955223880597,10.261000659568454,1.8264972566301125,1.545999463647631,2.4853409099145463,10.35232552239996,10.078350933905442,14.357573078010278,42.14642419673985,0.41096188274177536,0.46967072313345753,0.6653668577723981
8477498,Darnell Nurse,476,541688.0,0.4965496928120986,0.49644696325270954,872282.0,0.0001027295593890587,2.631773271698838,2.6849404085008346,1.7412237302653928,2.173206716781616,1138.0,6.526266042445097,0.9104872177341939,0.8971954335336946,4.073931857452999,7.257314173472552,7.582962886384782,12.627194990474221,40.98521658223922,0.259189791909734,0.35223228131322826,0.28577336031073236
8480005,Kristian Vesalainen,70,35323.0,0.45991082297653085,0.5082490247150754,169694.0,-0.04833820173854453,1.3249157772556126,2.242165161509498,1.0191659825043173,1.2229991790051808,504.6142857142857,8.25524445828497,0.7134161877530221,0.4076663930017269,2.0383319650086347,7.643744868782378,5.197746510772018,13.758740763808284,59.1116269852504,0.0,0.20383319650086346,0.20383319650086346
8478434,Keegan Kolesar,122,78732.0,0.5154320987654322,0.5343779963529482,286807.0,-0.01894589758751608,2.377686328303612,2.6977594878829447,0.594421582075903,1.8289894833104707,645.344262295082,16.14083219021491,1.600365797896662,1.5089163237311385,2.5605852766346593,11.431184270690443,5.8984910836762685,13.67169638774577,52.30909922267947,0.6401463191586648,0.5029721079103795,0.36579789666209417
8481518,Nolan Foote,13,7556.0,0.4808284806776072,0.47065023481577206,31727.0,0.010178245861835133,4.287983059820011,3.335097935415564,0.9528851244044468,1.9057702488088937,581.2307692307693,6.193753308628904,0.9528851244044468,2.85865537321334,0.9528851244044468,9.052408681842245,3.8115404976177873,13.340391741662255,58.60243515087348,0.4764425622022234,0.4764425622022234,1.9057702488088937
8474613,Derek Stepan,652,524877.0,0.5062668968158255,0.4948313885389575,1401862.0,0.011435508276868012,2.5103024137083545,1.982178681862608,0.6790162266588172,1.4540549500168611,805.0260736196319,2.325116170074132,2.043907429740682,1.7558399396430022,2.1193536771472172,12.558370818306004,10.411582142101864,15.836853205608168,43.60107225121314,0.7476037243011219,0.3978074863253676,0.6104287290165124
8477478,William Carrier,318,187402.0,0.5411879809180267,0.5257310903278645,757020.0,0.015456890590162198,2.2667847728412713,2.2475747323934643,0.3842008089561478,1.0565522246294061,589.3144654088051,19.133200286016155,2.05547432791539,1.4215429931377466,1.4407530335855538,11.52602426868443,7.222975208375577,14.580420699885808,52.904451393261546,0.5186710920907995,0.21131044492588127,0.6915614561210659
8478508,Yakov Trenin,146,102282.0,0.49587933360708625,0.4952764756366205,322759.0,0.0006028579704657755,2.1118085293600046,1.7246436323106704,0.4575585146946677,1.3022819264386696,700.5616438356165,11.403766058544026,1.4078723529066697,1.3022819264386696,1.9710212940693377,4.85715961752801,9.010383058602686,15.979351205490701,46.81175573414677,0.3519680882266674,0.2463776617586672,0.7039361764533348
8475191,Reilly Smith,682,536211.0,0.5448909850786351,0.5122589461214193,1473851.0,0.03263203895721578,2.712365095083838,2.1282666711425167,0.6243810738683093,1.7522952718239648,786.233137829912,3.128619144329378,2.1215528961546855,1.8127192467144464,1.329327447590594,9.701404857416204,8.781617684083317,15.636381946659057,43.01515634703503,0.6579499488074657,0.4162540492455395,0.7385152486614411
8476792,Torey Krug,636,623603.0,0.5302913712730696,0.5059972641662543,1250807.0,0.024294107106815233,2.5573962921923084,2.0205162579397467,1.2238555619520752,1.835783342928113,980.5078616352201,2.7363563036098286,0.8717084427111479,0.992939418187533,3.1000492300389833,11.332209755244925,6.54647267572478,12.931304050814381,49.098545067935845,0.3752387336173815,0.3925574443997223,0.22514324017042894
