lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
8.47125E+20,2012,Bickell-Kruger-Shaw,CHI,line,5on5,24,1309,300,0.26,0.41,0.42,7,0.39,0.49,1.5,0.2,3.95,4.46,0.38,0.35,0.34,9,2,4,15,0,0,0,5,1,2,3,9,11,3,6,27,7,4,5,9,2,0,0.22,0.17,0,0,0,0,13.42,11,10.04,5,0.1,0,0,0.49,0.44,0.43,10.67,1.09,0.79,2.64,0.33,6.1,4.06,1.02,1.13,1.08,11,4,7,22,0,0,0,2,1,5,7,11,15,3,6,31,9,0,5,11,3,1,0.31,0.5,0.27,0,0,0,21.64,15,15.01,4,0.17,0,0,1.26,1.31,1.24
8.45949E+20,2012,Prospal-Mackenzie-Dorsett,CBJ,line,5on5,4,176,57,0.93,0.63,0.71,3.71,0.38,0.23,0.93,0.12,1.93,1.41,0.38,0.4,0.4,4,1,0,5,1,0,0,2,0,1,1,3,4,0,0,0,3,0,1,4,0,1,0.14,0,0.23,0,0,1,5,5,4.98,0,0.05,0,0,0.43,0.45,0.45,1.24,0.03,0.09,0.31,0.04,0.89,0.64,0.03,0.03,0.03,2,0,1,3,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,2,0,0,0.03,0,0,1,0,0,3.17,2,2.13,0,0.02,0,0,0.05,0.05,0.05
8.47125E+20,2012,Bourque-Peverley-Seguin,BOS,line,5on5,2,43,28,1,1,1,1.8,0.12,0.11,0.44,0.07,1.27,0.99,0.12,0.13,0.13,1,2,0,3,0,0,0,1,0,1,1,1,3,0,0,0,1,0,0,2,1,0,0.03,0.09,0,0,0,0,3.06,3,3.08,0,0.02,0,0,0.14,0.15,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.47125E+20,2012,Kane-Bolland-Hayes,CHI,line,5on5,9,5650,19,0.46,0.44,0.46,36.77,3.03,2.51,7.71,1.05,20.34,15.35,3.02,3.2,3.18,41,9,13,63,6,1,0,5,2,13,23,35,44,4,8,39,34,17,12,37,10,3,1.06,1.18,0.79,2,3,1,66.98,50,52.85,9,0.52,0.36,0.36,3.19,3.36,3.35,41.59,3.63,2.78,9.65,1.42,23.47,17.05,3.54,3.46,3.37,45,13,21,79,4,2,1,10,1,20,21,41,54,5,12,48,45,11,16,39,17,2,0.99,1.95,0.7,2,1,1,74.13,58,55.05,12,0.58,0.7,0.7,3.51,3.36,3.33
8.46955E+20,2012,Abdelkader-Tootoo-Miller,DET,line,5on5,8,461,66,0.73,0.69,0.64,4.63,0.33,0.28,1.17,0.17,2.95,2.1,0.32,0.32,0.32,5,2,2,9,0,0,0,0,1,4,2,5,7,1,2,0,6,0,0,7,0,0,0.33,0,0,0,0,0,8.68,7,6.68,0,0.06,0,0,0.38,0.37,0.37,2.61,0.12,0.12,0.63,0.09,1.54,1.5,0.12,0.13,0.13,3,1,0,4,1,0,0,0,1,1,1,2,3,0,0,1,3,0,1,4,0,0,0.12,0,0,1,0,0,4.17,4,4.08,0,0.02,0,0,0.14,0.15,0.15
8.46816E+20,2012,Matthias-Smithson-Howden,FLA,line,5on5,1,32,10,1,1,1,0.78,0.01,0.03,0.21,0.02,0.41,0.31,0.01,0.01,0.01,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0.01,0,0,0,0,0,0.97,1,0.97,0,0.01,0,0,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.46947E+13,2012,Colaiacovo-Dekeyser,DET,pairing,5on5,1,793,2,0.27,0.44,0.44,5.58,0.28,0.33,1.41,0.17,3.36,2.46,0.27,0.29,0.29,6,2,3,11,0,0,0,1,0,2,5,6,8,1,2,5,4,2,2,7,1,0,0.1,0.17,0,0,0,0,11.66,8,8.39,1,0.07,0,0,0.34,0.36,0.36,7.4,0.73,0.66,1.53,0.24,3.97,2.87,0.72,0.69,0.68,9,1,4,14,0,1,0,2,0,3,4,9,10,0,0,6,6,2,2,6,4,0,0.21,0.52,0,0,0,0,13.31,10,9.49,2,0.14,0.05,0.05,0.82,0.78,0.77
8.4696E+13,2012,Ballard-Bieksa,VAN,pairing,5on5,16,727,111,0.41,0.4,0.46,4.49,0.34,0.25,0.73,0.14,2.08,2.45,0.34,0.35,0.35,5,1,2,8,1,0,0,2,0,0,3,4,5,0,0,0,8,2,2,5,1,0,0.15,0.19,0,0,1,0,8.41,6,6.2,1,0.05,0,0,0.39,0.4,0.4,5.35,0.48,0.41,0.99,0.14,2.93,2.03,0.48,0.47,0.47,5,2,5,12,0,0,0,1,0,4,2,5,7,1,2,2,4,2,2,5,2,0,0.26,0.22,0,0,0,0,11.84,7,6.9,1,0.09,0,0,0.57,0.55,0.55
8.47354E+20,2012,Stalberg-Kruger-Kane,CHI,line,5on5,1,21,15,1,1,1,0.71,0.06,0.05,0.14,0.02,0.43,0.3,0.06,0.05,0.05,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0.06,0,0,0,0,0,0.85,1,0.88,0,0.01,0,0,0.07,0.06,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.46751E+20,2012,Zetterberg-Emmerton-Datsyuk,DET,line,5on5,1,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.45905E+13,2012,Goloubef-Aucoin,CBJ,pairing,5on5,3,125,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.51,0.06,0.1,0.34,0.05,0.85,0.61,0.06,0.06,0.06,2,0,1,3,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0.06,0,0,1,0,0,3.17,2,2.13,0,0.02,0,0,0.08,0.08,0.08
8.44821E+20,2012,Lucic-Seguin-Jagr,BOS,line,5on5,1,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.71,0.01,0.03,0.27,0.04,0.41,0.25,0.01,0.01,0.01,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0.01,0,0,0,0,0,1.03,1,1.04,0,0.01,0,0,0.02,0.02,0.02
8.46748E+13,2012,Gustafsson-Huskins,PHI,pairing,5on5,7,3753,18,0.48,0.37,0.39,21.74,1.68,1.35,5.25,0.68,12.53,9.5,1.67,1.73,1.71,27,4,13,44,4,1,0,7,2,8,9,23,27,2,7,31,22,4,10,24,7,0,0.91,0.78,0,3,1,0,45.31,31,32,7,0.28,0.14,0.14,1.82,1.88,1.86,33.36,1.8,2.04,8.13,1.07,19.52,15.44,1.79,1.81,1.8,26,22,26,74,2,0,0,6,1,20,19,24,46,1,5,29,32,4,12,45,3,0,1.43,0.37,0,2,0,0,73.44,48,47.79,7,0.41,0,0,2.21,2.22,2.2
8.47123E+20,2012,Scott-Porter-Stafford,BUF,line,5on5,2,36,21,0.57,0.33,0.33,0.79,0.1,0.04,0.13,0.02,0.4,0.31,0.1,0.1,0.1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0.1,0,0,0,0,0.97,1,0.97,0,0.01,0,0,0.11,0.11,0.11,1.43,0.08,0.08,0.33,0.04,0.78,0.7,0.08,0.08,0.08,1,1,0,2,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,2,0,0,0.08,0,0,0,0,0,2.01,2,1.99,0,0.01,0,0,0.09,0.1,0.1
8.46062E+20,2012,Daugavins-Regin-Alfredsson,OTT,line,5on5,2,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0.22,0.15,0.2,0.04,0.75,0.65,0.22,0.21,0.21,1,1,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0,0.22,0,0,1,0,2,2,2.01,0,0.03,0,0,0.25,0.25,0.25
8.46843E+20,2012,Mcdonald-Berglund-Stewart,STL,line,5on5,14,1865,137,0.21,0.43,0.4,14.46,0.75,0.86,3.34,0.43,7.91,6.71,0.74,0.72,0.71,16,4,6,26,0,1,0,2,1,9,7,16,20,4,8,15,8,5,4,18,2,0,0.51,0.24,0,0,0,0,24.95,20,19.15,2,0.17,0.02,0.02,0.9,0.87,0.86,22.53,2.8,1.59,5.86,0.82,10.98,7.95,2.58,2.99,2.75,23,7,5,35,4,6,3,6,0,6,8,19,26,3,6,18,5,5,0,18,7,5,0.39,0.93,1.48,0,2,2,36.02,30,31.09,0,0.33,1.57,1.57,1.56,1.64,1.61
8.46737E+20,2012,Bourque-Spaling-Fisher,NSH,line,5on5,5,188,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39,0.27,0.36,1.36,0.16,3.49,2.36,0.26,0.27,0.26,3,5,2,10,0,0,0,0,0,5,3,3,8,0,0,5,1,0,0,7,1,0,0.1,0.17,0,0,0,0,9.72,8,7.94,0,0.07,0,0,0.34,0.34,0.33
8.47359E+20,2012,Dziurzynski-O'Brien-Condra,OTT,line,5on5,2,81,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0.06,0.07,0.41,0.05,0.79,0.62,0.06,0.05,0.05,2,0,2,4,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,2,0,0,0.06,0,0,0,0,0,4.1,2,2.08,0,0.01,0,0,0.07,0.07,0.07
8.46852E+20,2012,Kopecky-Bjugstad-Skille,FLA,line,5on5,3,80,35,0.23,0.33,0.33,0.77,0.04,0.04,0.19,0.02,0.44,0.28,0.04,0.04,0.04,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0.04,0,0,0,0,0,1.03,1,1.04,0,0.01,0,0,0.05,0.05,0.05,1.28,0.14,0.09,0.32,0.05,0.85,0.55,0.14,0.15,0.15,2,0,0,2,1,0,0,1,0,0,0,1,1,0,0,0,2,0,0,1,1,0,0.03,0.11,0,0,1,0,2.35,2,2.21,0,0.02,0,0,0.16,0.17,0.17
8.46208E+20,2012,Scott-Mccormick-Hecht,BUF,line,5on5,1,25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0.05,0.03,0.18,0.03,0.37,0.34,0.05,0.05,0.05,1,0,1,2,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0.05,0,0,0,0,0,2.04,1,0.97,0,0.01,0,0,0.06,0.06,0.06
8.47119E+20,2012,Glencross-Jones-Cervenka,CGY,line,5on5,3,383,24,0.68,0.64,0.83,3.43,0.22,0.2,0.87,0.11,2.11,1.48,0.22,0.21,0.21,4,1,2,7,0,0,0,2,0,1,2,4,5,0,0,2,3,1,0,4,1,0,0.06,0.16,0,0,0,0,6.71,5,4.86,0,0.04,0,0,0.27,0.25,0.25,0.89,0.1,0.08,0.12,0.02,0.41,0.26,0.1,0.11,0.11,1,0,3,4,0,0,0,0,0,1,0,1,1,0,0,5,4,0,1,0,1,0,0,0.1,0,0,0,0,4.13,1,1.03,1,0.02,0,0,0.12,0.13,0.13
8.46948E+20,2012,Macarthur-Steckel-Brown,TOR,line,5on5,2,32,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.01,0.01,0.13,0.04,0.34,0.48,0.01,0.01,0.01,1,0,0,1,0,0,0,1,0,0,0,1,1,1,5,1,0,0,0,1,0,0,0.01,0,0,0,0,0,0.97,1,0.96,0,0,0,0,0.01,0.01,0.01
8.4706E+20,2012,Tlusty-Staal-Nash,CAR,line,5on5,2,37,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0.06,0.08,0.28,0.04,0.95,0.59,0.06,0.06,0.05,1,1,1,3,0,0,0,0,0,1,1,1,2,1,2,1,0,0,0,2,0,0,0.06,0,0,0,0,0,2.75,2,1.83,0,0.02,0,0,0.08,0.07,0.07
8.45905E+13,2012,Moore-Aucoin,CBJ,pairing,5on5,11,6159,36,0.38,0.47,0.4,30.62,1.93,1.85,7.45,0.91,16.81,13.05,1.91,1.96,1.95,30,12,30,72,0,1,0,7,1,23,10,30,42,12,33,46,66,5,4,35,6,1,0.94,0.74,0.24,0,0,0,70.93,42,41.75,2,0.38,0.24,0.24,2.06,2.09,2.08,45.79,3.21,3,10.24,1.44,25.63,20.48,3.17,3.22,3.18,49,15,17,81,4,3,0,12,1,18,26,45,60,15,39,52,35,14,12,48,15,1,1.22,1.76,0.22,1,3,0,82.79,64,65.25,4,0.62,0.45,0.45,3.37,3.4,3.38
8.46808E+20,2012,Abdelkader-Emmerton-Zetterberg,DET,line,5on5,2,24,34,1,1,1,0.81,0.01,0.01,0.17,0.02,0.27,0.52,0.01,0.01,0.01,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0.01,0,0,0,0,0,1.1,1,1.1,0,0,0,0,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.46946E+20,2012,Matthias-Weiss-Goc,FLA,line,5on5,1,60,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62,0.2,0.17,0.33,0.04,0.76,0.51,0.2,0.21,0.21,2,0,0,2,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0.03,0.18,0,0,1,0,2.26,2,2.1,0,0.04,0,0,0.24,0.25,0.25
8.46614E+20,2012,Marleau-Desjardins-Wingels,S.J,line,5on5,1,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.46072E+20,2012,Carter-Zajac-Sullivan,N.J,line,5on5,2,32,33,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0.75,0.07,0.04,0.18,0.03,0.4,0.28,0.07,0.07,0.07,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0.07,0,0,0,0,0,0.88,1,0.89,0,0.01,0,0,0.08,0.07,0.07
