lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
8.47121E+20,2022,Ovechkin-Kuznetsov-Brown,WSH,line,5on5,4,1164,28,0.39,0.56,0.57,9.73,0.64,0.65,2.41,0.3,5.28,3.73,0.63,0.61,0.6,8,5,5,18,0,0,0,5,1,2,5,8,13,0,0,6,22,1,4,11,2,0,0.33,0.31,0,0,0,0,17.23,13,12.71,1,0.14,0,0,0.77,0.74,0.73,8.01,1,0.64,1.63,0.23,3.67,2.83,0.95,1.05,1,9,1,4,14,2,1,1,2,0,1,4,7,8,1,2,14,14,0,2,5,4,1,0.12,0.61,0.27,0,1,1,14.71,10,10.47,1,0.13,0.27,0.27,0.86,0.89,0.88
8.47351E+20,2022,Debrincat-Norris-Giroux,OTT,line,5on5,3,2049,5,0.58,0.55,0.53,24.18,2.54,1.89,5.52,0.92,12.91,9.23,2.41,2.63,2.5,30,3,11,44,2,2,1,8,0,7,14,28,31,5,10,26,20,6,3,19,12,2,0.57,1.31,0.67,1,0,1,45.85,33,34.14,2,0.4,0.67,0.67,2.27,2.35,2.28,20.92,1.81,1.34,5.08,0.7,11.59,8.48,1.77,1.79,1.75,18,11,7,36,1,3,1,6,0,5,14,17,28,3,6,22,11,3,6,21,6,2,0.47,0.83,0.5,0,1,0,35.08,29,28.62,5,0.28,0.7,0.7,1.39,1.36,1.36
8.47064E+20,2022,Debrusk-Bergeron-Hall,BOS,line,5on5,2,624,6,0.61,0.44,0.42,6.55,0.52,0.41,2.03,0.25,2.76,2.04,0.52,0.54,0.53,6,2,4,12,1,0,0,2,0,3,2,5,7,1,2,14,6,1,1,7,0,1,0.27,0,0.25,0,0,1,12.75,8,8.61,1,0.09,0,0,0.61,0.63,0.62,7.75,0.33,0.47,1.91,0.24,4.64,3.43,0.32,0.31,0.3,8,3,4,15,0,0,0,2,0,5,4,8,11,1,2,3,14,0,2,10,1,0,0.18,0.15,0,0,0,0,14.15,11,10.45,2,0.09,0,0,0.42,0.4,0.39
8.47531E+20,2022,Lee-Nelson-Beauvillier,NYI,line,5on5,3,1449,7,0.22,0.37,0.38,10.46,0.8,0.75,2.91,0.39,6.17,3.98,0.75,0.79,0.74,12,3,5,20,2,2,1,5,0,3,3,10,13,6,12,19,8,2,10,13,1,1,0.33,0.13,0.33,1,0,1,20.27,15,14.88,7,0.15,0.39,0.39,0.56,0.55,0.55,18.61,2.84,1.53,4.05,0.69,8.74,6.16,2.67,2.95,2.77,19,5,10,34,2,3,1,4,1,9,5,17,22,4,8,14,7,3,4,11,10,3,0.35,1.33,1.15,0,2,0,33.92,24,24.26,1,0.33,1.05,1.05,2.12,2.18,2.11
8.47846E+20,2022,Johnson-Roslovic-Danforth,CBJ,line,5on5,2,767,9,0.96,0.8,0.82,6.5,0.46,0.43,1.73,0.19,3.53,2.65,0.45,0.47,0.46,7,2,7,16,0,1,0,2,0,3,3,7,9,0,0,8,1,1,1,7,2,0,0.16,0.31,0,0,0,0,15.85,9,8.89,1,0.09,0.17,0.17,0.38,0.39,0.38,1.37,0.02,0.06,0.31,0.04,0.81,0.77,0.02,0.02,0.02,2,0,2,4,0,0,0,0,1,0,1,2,2,0,0,4,7,0,3,2,0,0,0.02,0,0,0,0,0,4.36,2,2.29,2,0.01,0,0,0.03,0.03,0.03
8.47458E+13,2022,Ferraro-Karlsson,SJS,pairing,5on5,5,2295,17,0.47,0.57,0.6,16.89,1.16,1.15,4.29,0.54,9.84,7.02,1.15,1.13,1.12,19,5,8,32,3,1,0,5,0,7,8,16,21,1,2,19,16,8,8,19,5,0,0.64,0.52,0,2,1,0,31.15,24,23.65,4,0.23,0.09,0.09,1.31,1.28,1.26,12.28,1.31,0.89,2.67,0.39,6.2,4.54,1.3,1.37,1.36,12,4,8,24,4,1,0,2,0,4,5,8,12,1,2,25,17,12,7,11,3,2,0.43,0.32,0.56,2,0,2,24.81,16,16.23,5,0.19,0.1,0.1,1.4,1.46,1.45
8.47127E+13,2022,Goligoski-Spurgeon,MIN,pairing,5on5,2,699,6,0.71,0.7,0.67,7.09,0.69,0.53,1.48,0.23,4.07,3.01,0.69,0.62,0.62,6,4,6,16,0,0,0,2,0,6,2,6,10,3,6,5,2,2,1,7,3,0,0.32,0.36,0,0,0,0,14.2,10,8.99,1,0.11,0,0,0.79,0.72,0.72,3.38,0.28,0.22,0.85,0.12,2.05,1.48,0.28,0.32,0.32,5,0,2,7,2,0,0,2,0,0,1,3,3,2,4,5,4,1,1,3,2,0,0.07,0.22,0,1,1,0,8.22,5,5.73,0,0.04,0,0,0.33,0.37,0.36
8.47744E+13,2022,Graves-Marino,NJD,pairing,5on5,3,960,16,0.45,0.53,0.55,4.7,0.32,0.23,0.93,0.16,2.33,2.02,0.31,0.31,0.3,5,1,3,9,1,0,0,0,0,1,4,4,5,1,2,8,3,0,2,4,2,0,0.09,0.23,0,0,1,0,8.18,6,5.64,0,0.05,0,0,0.37,0.35,0.35,3.48,0.39,0.23,0.73,0.12,2.08,1.45,0.39,0.42,0.42,1,4,3,8,0,0,0,1,0,1,3,1,5,1,2,7,3,0,3,3,2,0,0.11,0.28,0,0,0,0,8.59,5,5.46,2,0.05,0,0,0.44,0.48,0.47
8.47692E+20,2022,Vesey-Chytil-Blais,NYR,line,5on5,1,726,2,0.77,0.65,0.71,7.02,0.67,0.45,1.55,0.23,4.08,3.02,0.64,0.68,0.65,4,6,3,13,0,1,0,0,0,4,5,4,10,1,2,4,4,0,0,8,1,1,0.27,0.08,0.32,0,0,0,13.41,10,10.18,0,0.09,0.32,0.32,0.45,0.45,0.44,3.22,0.2,0.23,0.82,0.09,1.62,1.04,0.2,0.2,0.2,4,0,3,7,0,0,0,1,0,2,1,4,4,1,2,9,1,1,1,2,2,0,0.02,0.17,0,0,0,0,6.63,4,3.84,0,0.05,0,0,0.24,0.24,0.24
8.4746E+13,2022,Oleksiak-Schultz,SEA,pairing,5on5,4,2250,10,0.51,0.4,0.45,12.04,1.6,0.85,2.46,0.37,6.77,4.94,1.53,1.67,1.59,10,7,6,23,0,1,0,3,0,5,8,10,17,3,6,10,25,3,5,11,4,2,0.38,0.56,0.67,0,0,0,23.68,17,17.67,3,0.18,0.27,0.27,1.51,1.56,1.54,15.61,1.54,1.13,3.5,0.5,8.49,5.84,1.49,1.6,1.54,17,4,14,35,3,1,1,4,1,6,6,14,18,4,8,22,14,4,10,14,6,1,0.52,0.81,0.22,0,3,0,35.02,21,21.67,4,0.23,0.2,0.2,1.58,1.61,1.6
